account_id,account_name,tenant_id,health_score,health_segment,revenue,neediness_score,segment,account_level,industry,tad_score,tech_count,neediness_category
0011a00000XeyaaAAB,ttplumbingandheating,351995911,89,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVh0RAAT,castleelectricinc,1936652567,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000n5ma2AAA,airproheatingandcoolingllc2,1380097699,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9KSPAA3,westclimatecontrol,1006709675,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000bLm2QAAS,unitedheatingcooling,853519695,45,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00001CNK0FQAX,garageprollc,3220798620,78,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ok3kIAAQ,brownelectricalsolutionsllc,1791129373,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P0000194YC7QAM,stewartricheyconstructiongroup,945044901,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUjtwAAD,advantageplumbinganddrain,993233832,25,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000imAaVAAU,ottplumbingcompanyllc,1544384305,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CKYYLQA5,solsticeheating,1718969749,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000018bgZuQAI,jpspoolservicellc,885049009,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001GHpUJQA1,westpeaktrenchless,1735322005,57,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001IFGxvQAH,anytimeairellc,1921640087,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000W9Lx3AAF,caprasutilitiesinc,4269501589,57,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000W9SgJAAV,fourquartersmechanicalinc,3744811159,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9gNbAAJ,eastlandelectricinc,456635158,90,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001E5NUBQA3,starheatingcooling,1420235685,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019e2zFQAQ,mandmwaterwellllc,993830438,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001IFmVbQAL,stratamechanicalservicesinc,2002870549,78,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000016pdyeQAA,hvacenvironmentalservicesinc,1427360177,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000XqTFrIAN,rocksolidplumbingheatingandairinc,4533893909,67,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000cDw65AAC,emoryplumbingcoinc,2450725157,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000a3bdiAAA,woodardcoolingheating,394350602,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000xVCEDQA4,lightsbyknightelectricllc,1117729830,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000yNDSZQA4,mastersbrothersinc,1678788123,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8xCjAAJ,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000yNDBMQA4,airflowairconditioningandheatinginc,892600873,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYkAHAA1,armstrongplumbing,351920004,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000012n7gsQAA,colemanelectric,651363238,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9bLNAAZ,hohlerfurnacesheetmetal,659004846,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVu7lAAD,coastalcleanenergyllcdbanewportsolar,4035726871,58,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000anbHtAAI,orravanmechanicalinc,3287112222,61,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00001NbX8wIAF,sobieskifirelifesafety,4558609686,51,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001B3jM9QAJ,nextgenelectriccorp,4451800725,58,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000W9MnnAAF,jonwayneheatingandair,623812138,64,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000WUoDHAA1,hermanallenplumbingheating,385548163,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000014gYnJIAU,rightwayac,4337766165,52,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001HwY7NQAV,kastcorporation,1856003998,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg000009USJRIA4,vandgplumbingandheatingcollc,2996901160,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000WVYdVAAX,advancedtrenchlessinc,418967942,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8p6xAAB,brownsplumbingandheatingllc,4030201237,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000iOnuVAAS,driekastpipingcorporation,1110123692,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000anUtJAAU,homeserviceprollc,2569916072,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000JTMdaIAH,groutmedicstpetersburgfl,3825418666,75,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000012mHRAQA2,midwestmechanicalserviceltd,1062665260,22,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P0000154gFCQAY,coolexpertsacllc,2354354289,24,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P000017mZiaQAE,integritytrustworthyserviceplumbingllc,912548772,75,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000yphF6QAI,precisionairlasvegas,700390578,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000suuCEAAY,downrightplumbing,464202937,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019cJiVQAU,superiorsewerco,922441509,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000wqFYIQA2,coastlineheatingandcoolingllc,665712836,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000VUl0RAAT,homeperformancematters,352215873,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000ojyF5AAI,lighthouseenergycompany,889407268,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001B3H7vQAF,certifiedheatingandcooling,2602136742,3,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg000007y7iXIAQ,completerefrigerationservicesllc,3053923484,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000017ARVvQAO,radata,900329646,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019dXVJQA2,r2electricllc,1670387094,60,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000bLjRaAAK,aauthenticgaragedoorservice,1038658981,78,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000012pEmzQAE,bluejayirrigation,757286471,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9A0VAAV,063_tml,1892719498,98,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000sPsnIAAS,003_norrell,1866273207,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000jFn8cAAC,jetindustriesinc,1445063971,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000016ozPUQAY,apexplumbers,860821159,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVeUtAAL,crnesenvironmentalcontrol,561158722,74,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CLB2SQAX,alphagaragedoorsllc,1080968996,72,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000cDv5OAAS,001_donelson,1892719405,98,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg0000114EOIIA2,1tomplumberaustin,4300588209,62,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9baXAAR,031_gordons,1845505364,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019ehnaQAA,050_peachtree,1869100139,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WUn75AAD,solutionsmechanicalinc,1041368362,68,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000cEHi7AAG,moonvalleyplumbingandrooter,843624374,67,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000DtHOxIAN,premierga,3417292693,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVqRTAA1,035_sunbeam,1916630547,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000XI45WAAT,yaroplumbinginc,351997200,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001EFyIJQA1,238_atmostemp,1689456282,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001B3IheQAF,acesmechanicalllc,4292698005,71,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg0000105BDiIAM,lemusconstructionincdbalemusremodeling,4272808218,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000018b8PbQAI,generalsheetmetal,873622456,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8j8pAAB,adonisblueholdingsllcdbatrotterelectric,2483387286,59,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001CLPGZQA5,visvivaenergy,1080522150,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVzrSAAT,mccrea,408015754,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVyQsAAL,shermanrotorooter,490542918,69,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000W8yc1AAB,203_airengineers,1848095328,98,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CM1k3QAD,bersaquisitioncollcdbabudsheatingandcooling,1098462125,34,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000YBDUFAA5,creaturecomforts,404025478,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUkwPAAT,hallairconditioning,849710636,62,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00001FQm9WIAT,qsrcontractingincdbaremarkablegroup,4467293077,36,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00000zNMlYQAW,vandeldenwastewatersystems,601539390,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001JI6TdQAL,eastcoastdock,2386749462,20,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000VUlfuAAD,dentonrotorooter,488292247,65,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000iOoPWAA0,kkheatingandcooling,472848273,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000VQJjZIAX,christopherndixondbaplumbingandelectric1,4279868695,45,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001GGcWIQA1,centurywaterconditioning,3078347448,90,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001Hwj9CQAR,140_centralflorida,1848042109,95,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ojyWbAAI,crystaloverheaddoor,472629139,52,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000019cuzKQAQ,230_ogden,1869285275,98,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ani8pAAA,rotorooterchattanooga,487122588,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUkUfAAL,citywidesewerdrain,469712379,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019eijGQAQ,plumbingutahllc,2915968039,56,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000WX7BVAA1,jfplumbingandheatingservicesllc,2435298197,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001CL1U8QAL,chivalryplumbing,4137441063,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000e2mYcAAI,dalewhubbardservicegroup,490240410,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GGvfMQAT,162_cleveland,1689602837,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019ciSNQAY,plumbrite,929109412,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000kndKOAAY,adoorworksinc,1090308772,50,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000016oSEKQA2,safeelectricllc,852054315,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000AoVwhIAF,cooling_advisors,3174202929,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000z30ZtIAI,greatlakeselectricllc,4265058709,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000kndN1AAI,appledoorsystemschesapeake,552898969,68,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000VUl0YAAT,hphomesteadplumbingheating,417834395,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000VUkbeAAD,cypressheatingairconditioning,495820681,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000hCbt4AAC,electricalsolutionsofoklahoma,781599823,39,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000fM7FzAAK,ijtechmechanicalservicesinc,840888240,27,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00001GI3d0QAD,alldryservicesllc_desmoinesia_135,1710905365,28,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P000019e6S1QAI,alldryservicesllc_southshorecapecod_26,971270307,50,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
001Pg00000yphunIAA,bandbairconditioning,4411611157,62,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYk6HAAT,rotorooterstaugustine,491919630,89,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001IG617QAD,bumblebeeblinds_100,1838265754,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000017Ab49QAC,alldryservicesllc_nwhouston_8,903162543,40,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg000001BcKFIA0,pacificbreezeproductsinc,2218922775,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000cEMVIAA4,012_nealharris,1892719452,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001JIOkdQAH,americanleakdetectionofnewmexicollc,2102398105,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000003lDZmIAM,routtelectricllc,2428822822,35,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P000016nWGWQA2,seruunhvacincdbaaircomfortexperts,831146545,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W97TxAAJ,cheshireheatingairconditioning,425290118,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000zh3ZuQAI,greatersudburyplumbingheatingac,891949993,76,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ojxNzAAI,boltelectricllc,2463228565,35,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00001GJJ42QAH,allplumbingllc,3502827029,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001B3DimQAF,pnwelectricllc,3304264992,86,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000knCzzAAE,integrityairllc1,1885457830,65,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000017AKXnQAO,brothersguttersnortheastatlanta,1011464108,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000rOjphAAC,perfectpowerwash,473182340,81,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000686UhIAI,affordableheatingandairconditioninginc,2569916062,62,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001B2KCwQAN,centralairllc,1728372268,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000anbpeAAA,bantamwesson,775693476,46,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000aniXRAAY,ctcplumbingservicesllc,1645441560,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9Bj8AAF,palatineuniqueindoorair,404151043,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001IjzkEQAR,ifoam_127,1885204454,82,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000kndUWAAY,fawleyoverheaddoorinc,973971875,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001Hx4wqQAB,alldryservicesllc_sehouston_144,1866212552,34,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00001GIrjwQAD,alldryservicesllc_southsandiego_139,1760170645,43,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000W9aO8AAJ,edrikeplumbinginc,2368657322,89,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000aniPsAAI,jetstreammechanical,2450309401,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001JI7UlQAL,alchemyplumbingllc,2664051357,85,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W8nOMAAZ,totalplumbingheatingandairconditioning,849700009,28,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000CYk3qAAD,bulldogrooter,457667515,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019eXxRQAU,118_eveready,1816922097,98,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000cEM4CAAW,fortworthrotorooter,488276418,89,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VjjypAAB,denommeeplumbingheating,1842637205,97,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUk42AAD,wislerplumbinginc,4400101653,62,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000004DtXoIAK,thewrightacandheatingco,2708421414,75,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000e4A6NAAU,infinitecomfort,459790866,43,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000fLQPZAA4,alliedplumbingheatingair,424977815,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000ZVVL7IAP,ercplumbingllc,4109685525,19,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P000019fFORQA2,iconicgaragedoorservicesllc,1421747371,91,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000qb8wmAAA,ableroofingllc,4335082773,62,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVjEUAA1,oakelectricservice,2047050520,89,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00000zLrZDQA0,lawingerelectriccontractorllc,3693706393,51,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P00001B3QCTQA3,furutaplumbingllc,1540373430,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000CYk3gAAD,rodenhiserhomeservicesinc,1022769446,95,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000ojtdTAAQ,inceptionplumbingllc,697380409,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001137RNQAY,wrightmechanicalservicesllc,2602866581,58,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011P000019cAUZQA2,easterslockaccesssystemsinc,945234214,94,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001JI4sjQAD,bluehouseoperationsllcdbawallengaragedoors,2930644890,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000gAtJDIA0,,,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000be2T8AAI,coastalairofleecounty,410042883,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000kvt31AAA,ethicalhomepro,1045848357,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000wLrzGIAS,floridageneratorholdings,4201930901,70,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg000004RyONIA0,texaswellandpumpllc,2483140380,40,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000CYk6BAAT,wrbommerassociates,174873731,76,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000019fI0tQAE,mardeysdiscountappliances,1889693086,50,Red,100000,8,Residential,Corporate,Roofing,0,5,High
001Pg000005EEhlIAG,completehomeserviceexpertsincdbaservicepros,2715655064,92,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000W9IsfAAF,chasonserviceengineersinc,2801732887,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVZYiAAP,bighornplumbing,3945100697,88,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000anhq2AAA,lanethompsonheatingcoolingplumbing,916497914,84,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001Hx6GkQAJ,progressiveirrigationsolutionsinc,2589225497,32,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011P00001CMXH1QAP,kingsservicesllc,1469875246,80,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000an2H8AAI,veteranshvacllccompany,1570391591,96,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000WVnGFAA1,filanandconnerplumbingllc,1521008938,70,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000anTqtAAE,kohlesbachinc,535654476,78,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000VUkJ9AAL,biggsheatingairconditioninginc,790076493,77,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011a00000s2JiGAAU,fastflow,457330703,65,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000CYkMhAAL,newpipe,5249,93,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P000016oyxcQAA,prioritydrainsewerdbapriorityplumbingheating,863273768,83,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
0011P00001GJJhBQAX,squeaksservicesinc,2334904219,87,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
001Pg00000M9httIAB,instacareairllc,3918608415,30,Red,100000,8,Residential,Corporate,Roofing,0,5,High
0011a00000HpbhTAAR,hartfordservices,374219524,54,Yellow,100000,5,Residential,Corporate,Roofing,0,5,Medium
0011a00000WUiaVAAT,waairconditioning,784725411,73,Green,100000,3,Residential,Corporate,Roofing,0,5,Low
